,alpha,std2,delta,pdf_type,h,ARL0,ARL1,CompTime
453,0.7,3.0,0.5,Gaussian,4.003081317350631,102.17574511819116,24.855569155446755,3.1575363807531297e-06
454,0.7,3.0,0.5,Gaussian,4.520428507918039,139.73908629441624,27.665480427046262,3.358534432380827e-06
455,0.7,3.0,0.5,Gaussian,5.037775698485446,185.27191011235956,32.06884057971015,2.8273976205300754e-06
456,0.7,3.0,0.5,Gaussian,5.5551228890528535,242.35864978902953,34.891820580474935,2.432055087769854e-06
457,0.7,3.0,0.5,Gaussian,6.0724700796202615,300.61639344262295,39.59549071618037,2.6836525491940857e-06
458,0.7,3.0,0.5,Gaussian,6.58981727018767,369.88568486096807,43.95244215938303,2.142208967457299e-06
459,0.7,3.0,0.5,Gaussian,7.107164460755078,482.74804031354984,48.614388489208636,2.071628430974773e-06
460,0.7,3.0,0.5,Bigaussian,1.3011779030640729,41.281284606866,10.596175478065241,1.974044561136462e-05
461,0.7,3.0,0.5,Bigaussian,1.5138137140688013,55.815931108719056,13.3008658008658,1.8372833976249e-05
462,0.7,3.0,0.5,Bigaussian,1.7264495250735297,69.70205850487541,15.477966101694916,1.706831115482481e-05
463,0.7,3.0,0.5,Bigaussian,1.9390853360782583,104.93052391799544,17.669117647058822,1.8018652872293038e-05
464,0.7,3.0,0.5,Bigaussian,2.151721147082987,137.54582484725051,19.595208070617907,1.7317337645024153e-05
465,0.7,3.0,0.5,Bigaussian,2.364356958087715,171.20976692563818,23.87305389221557,1.6902840814767043e-05
466,0.7,3.0,0.5,Bigaussian,2.5769927690924437,228.85823336968375,26.12332439678284,1.745154172252217e-05
467,0.7,3.0,0.5,Bigaussian,2.789628580097172,296.9881465517241,28.656774193548387,1.67210794287956e-05
468,0.7,3.0,0.5,Bigaussian,3.0022643911019005,387.887983706721,29.961432506887054,1.7121406387829656e-05
469,0.7,3.0,0.5,Bigaussian,3.214900202106629,485.48583877995645,33.482142857142854,1.6696788446516687e-05
470,0.7,3.0,0.5,PWG,1.43129569337048,35.398463227222834,10.103488372093024,5.88558416719575e-06
471,0.7,3.0,0.5,PWG,1.6651950854756812,49.29816513761468,12.098510882016036,5.353620022375063e-06
472,0.7,3.0,0.5,PWG,1.8990944775808827,61.44009216589862,14.801672640382318,4.685534142882485e-06
473,0.7,3.0,0.5,PWG,2.132993869686084,87.58745874587459,17.42705882352941,3.840210568905752e-06
474,0.7,3.0,0.5,PWG,2.3668932617912852,110.26789587852494,19.127962085308056,3.75474328413316e-06
475,0.7,3.0,0.5,PWG,2.6007926538964865,139.0082644628099,21.20408163265306,3.6499770967262563e-06
476,0.7,3.0,0.5,PWG,2.8346920460016882,184.05824175824176,23.89076723016905,2.9274559278004163e-06
477,0.7,3.0,0.5,PWG,3.068591438106889,233.1449426485923,27.20049504950495,3.3286707011838234e-06
478,0.7,3.0,0.5,PWG,3.3024908302120908,296.97555555555556,27.507978723404257,3.0321278135450095e-06
479,0.7,3.0,0.5,PWG,3.536390222317292,360.23173277661795,32.283208020050125,3.1623517005669942e-06
480,0.7,3.0,1.0,Gaussian,4.21812168419521,47.05125408942203,8.1188986232791,6.741894576467688e-06
481,0.7,3.0,1.0,Gaussian,4.817847138488242,62.20145379023884,9.267105263157895,5.785656595190943e-06
482,0.7,3.0,1.0,Gaussian,5.417572592781273,78.22681451612904,10.49869109947644,3.5646844154243036e-06
483,0.7,3.0,1.0,Gaussian,6.017298047074305,103.05502645502645,11.886043533930858,3.54972750900833e-06
484,0.7,3.0,1.0,Gaussian,6.617023501367337,138.0392156862745,13.037383177570094,2.8816243414058107e-06
485,0.7,3.0,1.0,Gaussian,7.216748955660369,185.05280528052805,15.24551724137931,2.6350029198567296e-06
486,0.7,3.0,1.0,Gaussian,7.8164744099534005,216.63514902363823,16.58050847457627,3.080662028779594e-06
487,0.7,3.0,1.0,Gaussian,8.416199864246432,279.19429198682764,16.334298118668595,2.4978989117279437e-06
488,0.7,3.0,1.0,Gaussian,9.015925318539463,357.8544366899302,18.893217893217894,2.2703649448317218e-06
489,0.7,3.0,1.0,Gaussian,9.615650772832495,434.31069958847735,19.25689404934688,1.9716483024924984e-06
490,0.7,3.0,1.0,Bigaussian,2.071446952107481,51.330964467005074,5.432225063938619,1.9422261205004208e-05
491,0.7,3.0,1.0,Bigaussian,2.2873471750036547,67.82929515418502,6.410290237467018,1.8220158661068735e-05
492,0.7,3.0,1.0,Bigaussian,2.5032473978998286,83.04461371055496,7.148527528809219,1.7590604410630627e-05
493,0.7,3.0,1.0,Bigaussian,2.719147620796002,106.65767634854772,7.740053050397878,1.7254684038782754e-05
494,0.7,3.0,1.0,Bigaussian,2.935047843692176,130.24279835390948,8.282857142857143,1.750368113807546e-05
495,0.7,3.0,1.0,Bigaussian,3.1509480665883496,167.1306990881459,8.99163179916318,1.931793095176793e-05
496,0.7,3.0,1.0,Bigaussian,3.3668482894845235,224.33079434167573,10.243204577968527,1.7823205500029203e-05
497,0.7,3.0,1.0,Bigaussian,3.582748512380697,276.20803295571574,10.548929663608563,1.74419574413134e-05
498,0.7,3.0,1.0,Bigaussian,3.7986487352768705,339.3234421364985,11.645714285714286,1.722232810906161e-05
499,0.7,3.0,1.0,Bigaussian,4.0145489581730445,424.13779128672746,12.785074626865672,1.6315011130021908e-05
500,0.7,3.0,1.0,PWG,2.2785916473182297,45.77159090909091,5.859627329192547,6.1220137291220525e-06
501,0.7,3.0,1.0,PWG,2.5160818925040207,53.70864461045891,6.457988165680473,4.89366483477335e-06
502,0.7,3.0,1.0,PWG,2.7535721376898117,72.66170634920636,6.6936708860759495,3.6415063910803485e-06
503,0.7,3.0,1.0,PWG,2.9910623828756027,91.88865323435843,7.713914174252276,4.080742836414095e-06
504,0.7,3.0,1.0,PWG,3.2285526280613936,114.50860215053764,8.11734693877551,3.817076627040874e-06
505,0.7,3.0,1.0,PWG,3.4660428732471846,139.9880239520958,8.974025974025974,4.000329416152486e-06
506,0.7,3.0,1.0,PWG,3.7035331184329756,178.37553191489363,9.551075268817204,3.2913377379466658e-06
507,0.7,3.0,1.0,PWG,3.9410233636187666,223.33079434167573,10.813559322033898,3.7058428762256062e-06
508,0.7,3.0,1.0,PWG,4.178513608804558,263.8997955010225,10.85,3.2588754440071372e-06
509,0.7,3.0,1.0,PWG,4.416003853990349,337.50404858299595,12.167852062588905,3.102144013280259e-06
510,0.7,3.0,1.5,Gaussian,5.404661959270745,49.81683168316832,5.182941903584672,4.113144761161709e-06
511,0.7,3.0,1.5,Gaussian,6.10940368646425,61.322265625,5.878120411160059,4.025075289638642e-06
512,0.7,3.0,1.5,Gaussian,6.814145413657756,81.70150753768844,6.720055710306407,4.91680034306691e-06
513,0.7,3.0,1.5,Gaussian,7.518887140851261,111.97886540600668,7.414634146341464,3.342897386853494e-06
514,0.7,3.0,1.5,Gaussian,8.223628868044766,136.81210855949897,7.947136563876652,3.283000551311205e-06
515,0.7,3.0,1.5,Gaussian,8.92837059523827,179.16699029126212,8.856936416184972,2.9074756231785913e-06
516,0.7,3.0,1.5,Gaussian,9.633112322431776,218.83906882591094,9.272868217054263,2.4843212710776723e-06
517,0.7,3.0,1.5,Gaussian,10.337854049625282,295.36093418259026,10.144838212634824,2.361919621884382e-06
518,0.7,3.0,1.5,Gaussian,11.042595776818786,355.2598814229249,10.788018433179724,2.3638922193018073e-06
519,0.7,3.0,1.5,Gaussian,11.747337504012291,484.58316430020284,12.201848998459168,2.3929524749609e-06
520,0.7,3.0,1.5,Bigaussian,2.4602739137596417,55.515473887814316,3.4523809523809526,1.9879617911681627e-05
521,0.7,3.0,1.5,Bigaussian,2.6733138099487164,63.29032258064516,3.7706535141800246,1.9914483419985658e-05
522,0.7,3.0,1.5,Bigaussian,2.886353706137791,80.42548818088386,4.36734693877551,1.775266874551888e-05
523,0.7,3.0,1.5,Bigaussian,3.099393602326866,103.35426889106968,4.478201634877384,1.839382355516367e-05
524,0.7,3.0,1.5,Bigaussian,3.3124334985159405,144.60847628657922,4.864516129032258,1.7699190849392314e-05
525,0.7,3.0,1.5,Bigaussian,3.525473394705015,177.48861283643893,5.326923076923077,1.759944081629336e-05
526,0.7,3.0,1.5,Bigaussian,3.73851329089409,204.79939819458374,5.400293255131965,1.7429782626001778e-05
527,0.7,3.0,1.5,Bigaussian,3.9515531870831646,264.498426023085,5.776096822995461,1.719620479519326e-05
528,0.7,3.0,1.5,Bigaussian,4.164593083272239,336.7798353909465,6.136507936507937,1.7444753029767998e-05
529,0.7,3.0,1.5,Bigaussian,4.377632979461314,416.81779661016947,6.938967136150235,1.6354550688793367e-05
530,0.7,3.0,1.5,PWG,2.706301305135606,50.26244813278009,3.509259259259259,6.393687540657097e-06
531,0.7,3.0,1.5,PWG,2.940645190943588,62.45135406218656,4.066332916145181,5.615192486380892e-06
532,0.7,3.0,1.5,PWG,3.1749890767515705,74.50381679389314,4.102631578947369,6.229506357497995e-06
533,0.7,3.0,1.5,PWG,3.4093329625595525,95.6701680672269,4.616294349540079,5.323640120336096e-06
534,0.7,3.0,1.5,PWG,3.643676848367535,126.47750511247443,4.757894736842105,3.876470271923826e-06
535,0.7,3.0,1.5,PWG,3.878020734175517,151.1366006256517,5.2308802308802305,4.062642105493685e-06
536,0.7,3.0,1.5,PWG,4.1123646199835,189.72717842323652,5.570391872278665,3.992650640784115e-06
537,0.7,3.0,1.5,PWG,4.346708505791481,234.89691817215729,5.883582089552239,4.0318740903318244e-06
538,0.7,3.0,1.5,PWG,4.581052391599464,283.4580838323353,6.43956043956044,3.879574008782077e-06
539,0.7,3.0,1.5,PWG,4.815396277407446,342.7310126582278,6.904970760233918,3.8788699957974315e-06
540,0.7,3.0,2.0,Gaussian,6.462641501955458,49.8448098663926,3.9094890510948903,6.716125100248086e-06
541,0.7,3.0,2.0,Gaussian,7.272509010208613,63.05835010060362,4.347107438016529,5.9198496169079906e-06
542,0.7,3.0,2.0,Gaussian,8.082376518461768,87.22097759674135,4.770580296896086,3.6637182464198917e-06
543,0.7,3.0,2.0,Gaussian,8.892244026714923,114.81818181818181,5.1664,3.4462031127268843e-06
544,0.7,3.0,2.0,Gaussian,9.702111534968079,149.94704049844236,5.694402420574886,3.29271475603344e-06
545,0.7,3.0,2.0,Gaussian,10.511979043221235,194.58381502890174,5.918505942275043,2.999933085032093e-06
546,0.7,3.0,2.0,Gaussian,11.321846551474389,268.1321540062435,6.5531197301854975,2.598360568900975e-06
547,0.7,3.0,2.0,Gaussian,12.131714059727544,329.59719438877755,6.934121621621622,2.0438004149517557e-06
548,0.7,3.0,2.0,Gaussian,12.941581567980698,418.09573361082204,7.368421052631579,2.7828614435962524e-06
549,0.7,3.0,2.0,Gaussian,13.751449076233854,545.7827868852459,8.076782449725776,2.1297998794877216e-06
550,0.7,3.0,2.0,Bigaussian,2.583188093083373,55.56024096385542,2.3377659574468086,1.9452822204353873e-05
551,0.7,3.0,2.0,Bigaussian,2.833454518360438,61.30504833512352,2.591780821917808,1.8884466623261837e-05
552,0.7,3.0,2.0,Bigaussian,3.0837209436375033,88.16632653061224,3.0374479889042996,2.042685829553525e-05
553,0.7,3.0,2.0,Bigaussian,3.3339873689145687,110.83033932135729,2.9846796657381613,1.7692483286541723e-05
554,0.7,3.0,2.0,Bigaussian,3.5842537941916337,150.3448275862069,3.2317784256559765,1.718529445260153e-05
555,0.7,3.0,2.0,Bigaussian,3.8345202194686987,206.15680473372782,3.4917043740573153,1.8512461597069682e-05
556,0.7,3.0,2.0,Bigaussian,4.084786644745764,268.94889103182254,3.9033816425120773,1.736855773261593e-05
557,0.7,3.0,2.0,Bigaussian,4.33505307002283,355.20142421159716,4.264890282131661,1.7528655213244685e-05
558,0.7,3.0,2.0,Bigaussian,4.585319495299895,402.407,4.302521008403361,1.6700279907786354e-05
559,0.7,3.0,2.0,Bigaussian,4.83558592057696,539.573673870334,4.444630872483222,1.755018039886406e-05
560,0.7,3.0,2.0,PWG,2.8415069023917106,54.30745015739769,2.4580559254327565,5.574498655192447e-06
561,0.7,3.0,2.0,PWG,3.116799970196482,67.47076923076924,2.586206896551724,5.375297000111508e-06
562,0.7,3.0,2.0,PWG,3.392093038001254,87.07100591715977,2.98705035971223,6.051877929134959e-06
563,0.7,3.0,2.0,PWG,3.6673861058060258,112.98369011213047,3.163884673748103,4.945756383726661e-06
564,0.7,3.0,2.0,PWG,3.942679173610798,145.0186721991701,3.3240058910162005,4.641651942092742e-06
565,0.7,3.0,2.0,PWG,4.21797224141557,180.10822060353797,3.978134110787172,4.6092945380127355e-06
566,0.7,3.0,2.0,PWG,4.493265309220341,265.29678068410465,3.9768976897689767,4.442162756265526e-06
567,0.7,3.0,2.0,PWG,4.768558377025113,319.2359788359788,4.027027027027027,4.411355309833214e-06
568,0.7,3.0,2.0,PWG,5.043851444829885,415.3710895361381,4.507487520798669,3.864813952326374e-06
569,0.7,3.0,2.0,PWG,5.319144512634656,559.1447776628748,4.769352290679305,3.931856490918652e-06
570,0.7,3.0,3.0,Gaussian,7.460568441250056,50.41727367325702,2.0628019323671496,4.559959916888991e-06
571,0.7,3.0,3.0,Gaussian,8.615168086371805,69.67225130890053,2.359583952451709,3.4861230335301304e-06
572,0.7,3.0,3.0,Gaussian,9.769767731493554,90.51253761283851,2.6468699839486356,3.800303098979923e-06
573,0.7,3.0,3.0,Gaussian,10.924367376615303,118.24896265560166,2.9761904761904763,4.042904426727419e-06
574,0.7,3.0,3.0,Gaussian,12.07896702173705,150.19387755102042,3.2363945578231292,4.314584289957415e-06
575,0.7,3.0,3.0,Gaussian,13.233566666858799,214.9227799227799,3.507487520798669,2.7455137307827184e-06
576,0.7,3.0,3.0,Gaussian,14.388166311980548,302.3890577507599,3.8399311531841653,2.2562357017161802e-06
577,0.7,3.0,3.0,Gaussian,15.542765957102297,432.17041800643085,4.29701230228471,2.2424554137672103e-06
578,0.7,3.0,3.0,Gaussian,16.697365602224046,561.2184466019418,4.450511945392491,2.566337376181698e-06
579,0.7,3.0,3.0,Gaussian,17.851965247345795,801.9474237644584,4.647637795275591,2.3999198253726758e-06
580,0.7,3.0,3.0,Bigaussian,1.6118218567569635,13.210251046025105,1.2813765182186234,2.805426533895679e-05
581,0.7,3.0,3.0,Bigaussian,2.1334201450389774,21.003194888178914,1.3735632183908046,2.1610332590135948e-05
582,0.7,3.0,3.0,Bigaussian,2.6550184333209907,76.94536082474227,1.0,1.7825209254275724e-05
583,0.7,3.0,3.0,Bigaussian,3.1766167216030046,108.89212513484358,1.688235294117647,1.7550837731986458e-05
584,0.7,3.0,3.0,Bigaussian,3.6982150098850184,139.0843621399177,1.829160530191458,1.8081688384323033e-05
585,0.7,3.0,3.0,Bigaussian,4.219813298167033,215.6326923076923,2.0297029702970297,1.7277595714997755e-05
586,0.7,3.0,3.0,Bigaussian,4.741411586449045,391.9093655589124,2.3090332805071316,1.7572245636834444e-05
587,0.7,3.0,3.0,Bigaussian,5.263009874731059,881.122842639594,2.7733598409542743,1.6388676905347143e-05
588,0.7,3.0,3.0,Bigaussian,5.784608163013074,1252.392749244713,2.9096267190569747,2.7470683823027865e-05
589,0.7,3.0,3.0,Bigaussian,6.306206451295086,1845.802919708029,3.3733075435203093,4.5017761072511e-05
590,0.7,3.0,3.0,PWG,1.77300404243266,13.430208333333333,1.0,1.1239042829544934e-05
591,0.7,3.0,3.0,PWG,2.346762159542875,27.132543103448278,1.4073359073359073,9.942574246449587e-06
592,0.7,3.0,3.0,PWG,2.9205202766530904,81.53054989816701,1.5924812030075188,5.480787647392293e-06
593,0.7,3.0,3.0,PWG,3.494278393763305,122.75379939209726,1.7310443490701002,6.159735467355251e-06
594,0.7,3.0,3.0,PWG,4.068036510873521,171.57391304347826,2.004291845493562,4.833034569288591e-06
595,0.7,3.0,3.0,PWG,4.641794627983735,338.54088050314465,2.36734693877551,4.158540523123243e-06
596,0.7,3.0,3.0,PWG,5.215552745093951,759.581589958159,2.8520833333333333,4.465978993205025e-06
597,0.7,3.0,3.0,PWG,5.789310862204166,1123.4503657262278,3.1520912547528517,5.5490249180897e-06
598,0.7,3.0,3.0,PWG,6.363068979314381,2030.3807574206755,3.4669187145557654,1.6156538759608387e-05
599,0.7,3.0,3.0,PWG,6.936827096424596,3327.802541544477,3.856581532416503,1.6295961381232214e-05
600,0.7,6.0,0.5,Gaussian,1.2796609945304172,27.256696428571427,13.812896405919663,6.247402782391271e-06
601,0.7,6.0,0.5,Gaussian,1.789597782402331,44.021517553793885,21.33883388338834,6.158786647633391e-06
602,0.7,6.0,0.5,Gaussian,2.299534570274245,66.01945945945945,28.679738562091504,4.23061015017148e-06
603,0.7,6.0,0.5,Gaussian,2.8094713581461592,92.2589928057554,37.48148148148148,3.010479018577169e-06
604,0.7,6.0,0.5,Gaussian,3.3194081460180733,128.22842105263157,46.9464493597206,3.057057308975421e-06
605,0.7,6.0,0.5,Gaussian,3.8293449338899874,183.7280701754386,51.45135746606335,2.225015301466525e-06
606,0.7,6.0,0.5,Gaussian,4.339281721761901,241.23522853957635,66.5704467353952,2.2030133883842215e-06
607,0.7,6.0,0.5,Gaussian,4.849218509633815,307.9734607218684,78.58837209302325,2.182830154049697e-06
608,0.7,6.0,0.5,Gaussian,5.359155297505729,388.97589098532495,86.84136310223266,2.3448104149786257e-06
609,0.7,6.0,0.5,Gaussian,5.869092085377643,506.173640167364,95.10144927536231,2.1022439123019973e-06
610,0.7,6.0,0.5,Bigaussian,1.0870988894871685,28.6441647597254,8.989977728285078,1.8978663869195545e-05
611,0.7,6.0,0.5,Bigaussian,1.3335311623846047,42.86740331491713,11.122093023255815,1.882455104238144e-05
612,0.7,6.0,0.5,Bigaussian,1.5799634352820409,63.69119286510591,14.49940828402367,1.8263579766935887e-05
613,0.7,6.0,0.5,Bigaussian,1.8263957081794768,93.92039258451472,16.70340909090909,1.7574552907270937e-05
614,0.7,6.0,0.5,Bigaussian,2.0728279810769132,127.80906148867314,19.043533930857876,1.7399343552992516e-05
615,0.7,6.0,0.5,Bigaussian,2.319260253974349,173.65750528541227,21.455583756345177,1.710578384737627e-05
616,0.7,6.0,0.5,Bigaussian,2.565692526871785,236.56062176165804,25.77777777777778,1.749414234813506e-05
617,0.7,6.0,0.5,Bigaussian,2.8121247997692214,332.2183908045977,29.2770618556701,1.7309805277785273e-05
618,0.7,6.0,0.5,Bigaussian,3.0585570726666576,418.53410283315844,31.232911392405065,1.713696129691866e-05
619,0.7,6.0,0.5,Bigaussian,3.3049893455640937,567.1537667698658,34.756830601092894,1.762048531147456e-05
620,0.7,6.0,0.5,PWG,1.1958087784358853,27.038857142857143,8.698739977090492,5.643285518584382e-06
621,0.7,6.0,0.5,PWG,1.4668842786230651,39.02289281997919,10.854401805869074,4.738497223890748e-06
622,0.7,6.0,0.5,PWG,1.7379597788102448,55.121212121212125,13.514318442153494,5.5475305069788314e-06
623,0.7,6.0,0.5,PWG,2.0090352789974246,76.89313835770528,15.802380952380952,3.875418188117496e-06
624,0.7,6.0,0.5,PWG,2.2801107791846045,108.45617740232312,18.363073110285008,3.993066668332166e-06
625,0.7,6.0,0.5,PWG,2.5511862793717843,145.3748668796592,21.468564650059314,3.14576903083523e-06
626,0.7,6.0,0.5,PWG,2.822261779558964,192.95387840670858,23.215442092154422,3.6472435771063755e-06
627,0.7,6.0,0.5,PWG,3.0933372797461436,248.5434554973822,26.838216560509554,3.1039407317492236e-06
628,0.7,6.0,0.5,PWG,3.364412779933324,328.85227272727275,30.320730117340286,3.1060460059942857e-06
629,0.7,6.0,0.5,PWG,3.6354882801205033,417.839481555334,32.741144414168936,3.0625886341716667e-06
630,0.7,6.0,1.0,Gaussian,3.1291889939047373,44.465859030837,13.803131991051455,4.038147918390271e-06
631,0.7,6.0,1.0,Gaussian,3.6946751810340146,62.83404710920771,16.161252900232018,3.6957957169970064e-06
632,0.7,6.0,1.0,Gaussian,4.260161368163292,80.96848739495799,19.944835680751172,3.933167510154754e-06
633,0.7,6.0,1.0,Gaussian,4.825647555292568,110.22177009155646,23.589263420724095,3.2988552227012296e-06
634,0.7,6.0,1.0,Gaussian,5.391133742421846,135.0558659217877,26.05128205128205,2.62001345244763e-06
635,0.7,6.0,1.0,Gaussian,5.956619929551123,170.70127118644066,30.02730819245774,2.340956491093661e-06
636,0.7,6.0,1.0,Gaussian,6.5221061166803995,219.17566137566138,32.39045287637699,2.4224333937710344e-06
637,0.7,6.0,1.0,Gaussian,7.087592303809677,255.5032327586207,36.10718954248366,2.431083752408208e-06
638,0.7,6.0,1.0,Gaussian,7.653078490938954,327.89463220675947,40.07872078720787,2.059870487512483e-06
639,0.7,6.0,1.0,Gaussian,8.218564678068232,382.13405405405405,41.9001386962552,2.1037677640798083e-06
640,0.7,6.0,1.0,Bigaussian,1.9851823437864728,45.35606060606061,5.7135483870967745,1.8865279224666825e-05
641,0.7,6.0,1.0,Bigaussian,2.2181034975026863,66.72342733188721,6.36687898089172,1.9221697300589327e-05
642,0.7,6.0,1.0,Bigaussian,2.4510246512188996,81.85642062689585,7.288996372430471,2.2340421671922514e-05
643,0.7,6.0,1.0,Bigaussian,2.683945804935113,106.43879668049793,7.675938803894297,2.0768736678696064e-05
644,0.7,6.0,1.0,Bigaussian,2.916866958651326,146.58835978835978,8.821571238348868,1.882408069759985e-05
645,0.7,6.0,1.0,Bigaussian,3.1497881123675393,186.07637474541752,9.635294117647058,1.8446552333472825e-05
646,0.7,6.0,1.0,Bigaussian,3.3827092660837526,237.47035175879398,10.159559834938102,1.769043916004712e-05
647,0.7,6.0,1.0,Bigaussian,3.615630419799966,283.3626033057851,11.134670487106018,1.7473853611746887e-05
648,0.7,6.0,1.0,Bigaussian,3.848551573516179,381.16648648648646,12.31781914893617,1.7567997308167625e-05
649,0.7,6.0,1.0,Bigaussian,4.081472727232392,498.03127962085307,12.539027982326951,2.351633264732726e-05
650,0.7,6.0,1.0,PWG,2.18370057816512,43.33438485804417,5.705128205128205,1.1222973666471988e-05
651,0.7,6.0,1.0,PWG,2.4399138472529547,53.29148471615721,6.646844660194175,9.093456034854115e-06
652,0.7,6.0,1.0,PWG,2.6961271163407896,66.14140271493213,6.949367088607595,1.052397489415183e-05
653,0.7,6.0,1.0,PWG,2.9523403854286245,93.86036519871107,7.57429718875502,6.961409617246424e-06
654,0.7,6.0,1.0,PWG,3.208553654516459,122.08631578947369,8.091264667535855,8.006699056386893e-06
655,0.7,6.0,1.0,PWG,3.4647669236042935,155.06085192697768,9.350854139290407,7.189617909269782e-06
656,0.7,6.0,1.0,PWG,3.7209801926921284,196.0643821391485,10.213352685050799,7.242340796425496e-06
657,0.7,6.0,1.0,PWG,3.9771934617799634,237.53862212943633,10.873015873015873,7.177844660696672e-06
658,0.7,6.0,1.0,PWG,4.233406730867798,290.91639871382637,11.01841359773371,5.712046250703422e-06
659,0.7,6.0,1.0,PWG,4.489619999955632,388.9260385005066,12.620143884892085,6.062970215878878e-06
660,0.7,6.0,1.5,Gaussian,4.435134892882553,50.22071129707113,10.938382541720154,8.716850476997124e-06
661,0.7,6.0,1.5,Gaussian,5.100931318150543,66.67916666666666,12.967781908302355,8.50341804593341e-06
662,0.7,6.0,1.5,Gaussian,5.766727743418533,85.67805383022774,14.460130718954249,6.30516031833195e-06
663,0.7,6.0,1.5,Gaussian,6.432524168686523,108.53976670201484,16.11717709720373,7.07864777640478e-06
664,0.7,6.0,1.5,Gaussian,7.098320593954513,137.78142076502732,17.46112600536193,5.515370857255008e-06
665,0.7,6.0,1.5,Gaussian,7.764117019222503,179.17296222664015,19.116465863453815,6.167726500725629e-06
666,0.7,6.0,1.5,Gaussian,8.429913444490493,214.73076923076923,21.099162011173185,4.62634325740947e-06
667,0.7,6.0,1.5,Gaussian,9.095709869758483,290.00208333333336,24.261474269819193,3.96951177613842e-06
668,0.7,6.0,1.5,Gaussian,9.761506295026473,373.0198537095089,25.1123439667129,3.9893769045811615e-06
669,0.7,6.0,1.5,Gaussian,10.427302720294463,453.6007984031936,26.548291233283805,3.6908568883656662e-06
670,0.7,6.0,1.5,Bigaussian,2.310585630185962,52.52959830866808,3.513368983957219,3.167656954544265e-05
671,0.7,6.0,1.5,Bigaussian,2.547462452791849,67.36153071500503,3.8464467005076144,3.5539902585628795e-05
672,0.7,6.0,1.5,Bigaussian,2.784339275397736,80.22014537902389,4.387054161162483,2.9472357366772342e-05
673,0.7,6.0,1.5,Bigaussian,3.0212160980036225,105.80773480662984,4.707953063885268,3.094454971298966e-05
674,0.7,6.0,1.5,Bigaussian,3.2580929206095095,136.50783699059562,4.983673469387755,3.231864539119341e-05
675,0.7,6.0,1.5,Bigaussian,3.494969743215396,172.48832271762208,5.191394658753709,3.2588498499089955e-05
676,0.7,6.0,1.5,Bigaussian,3.731846565821283,236.26476578411405,5.950953678474114,3.0446978548834634e-05
677,0.7,6.0,1.5,Bigaussian,3.9687233884271698,301.713536201469,6.532448377581121,3.059276829379559e-05
678,0.7,6.0,1.5,Bigaussian,4.205600211033056,390.82642237222757,6.5928792569659445,2.9127034370506296e-05
679,0.7,6.0,1.5,Bigaussian,4.442477033638943,469.84145077720206,7.1856,2.9638027942897145e-05
680,0.7,6.0,1.5,PWG,2.5416441932045597,51.900621118012424,3.606425702811245,9.479069544487907e-06
681,0.7,6.0,1.5,PWG,2.802208698071035,61.06293018682399,3.93359375,1.1393968773816868e-05
682,0.7,6.0,1.5,PWG,3.0627732029375103,77.91717171717171,4.185733512786003,9.254893187486165e-06
683,0.7,6.0,1.5,PWG,3.323337707803986,101.95357833655706,4.637393767705382,7.2310532045119215e-06
684,0.7,6.0,1.5,PWG,3.5839022126704614,121.65593561368209,4.751079136690647,6.94873223444631e-06
685,0.7,6.0,1.5,PWG,3.8444667175369367,154.9556494192186,5.118549511854951,6.456856366223287e-06
686,0.7,6.0,1.5,PWG,4.1050312224034124,196.74710221285565,5.719827586206897,6.9763938230439135e-06
687,0.7,6.0,1.5,PWG,4.365595727269888,255.7466110531804,6.227474150664698,6.315042593919929e-06
688,0.7,6.0,1.5,PWG,4.626160232136363,315.1305241521069,6.51603498542274,6.485634020800893e-06
689,0.7,6.0,1.5,PWG,4.886724737002838,396.94367588932806,6.703525641025641,5.7228447112114835e-06
690,0.7,6.0,2.0,Gaussian,5.357358012803725,47.613861386138616,8.25810635538262,1.0300937542852856e-05
691,0.7,6.0,2.0,Gaussian,6.096027113239875,69.69175991861648,8.923809523809524,7.043489551595484e-06
692,0.7,6.0,2.0,Gaussian,6.8346962136760245,80.70327349524815,10.289835164835164,6.420184239755904e-06
693,0.7,6.0,2.0,Gaussian,7.5733653141121735,109.4859228362878,11.290184921763869,4.549641572883645e-06
694,0.7,6.0,2.0,Gaussian,8.312034414548323,135.05811623246493,12.453038674033149,5.116961488778929e-06
695,0.7,6.0,2.0,Gaussian,9.050703514984473,185.85498489425981,13.353107344632768,5.232249879386814e-06
696,0.7,6.0,2.0,Gaussian,9.789372615420623,223.6553911205074,14.424929178470254,4.34623408200314e-06
697,0.7,6.0,2.0,Gaussian,10.528041715856773,287.23141361256546,16.483823529411765,4.249045924803697e-06
698,0.7,6.0,2.0,Gaussian,11.266710816292923,345.188376753507,17.916299559471366,3.927985741248175e-06
699,0.7,6.0,2.0,Gaussian,12.005379916729073,418.8609406952965,19.28247734138973,3.90281868071117e-06
700,0.7,6.0,2.0,Bigaussian,2.302550903265199,48.994703389830505,2.502659574468085,3.5239954155931876e-05
701,0.7,6.0,2.0,Bigaussian,2.5902367942980473,62.332661290322584,2.560943643512451,3.515627833044851e-05
702,0.7,6.0,2.0,Bigaussian,2.8779226853308955,83.40216322517207,2.768361581920904,3.2663821082791624e-05
703,0.7,6.0,2.0,Bigaussian,3.165608576363744,106.91390041493776,3.0423497267759565,3.2426443101881444e-05
